InstitutionId,InstitutionName,College,UnitId,UnitType,Discipline,PersonId,PersonName,Department,Broad_Field,Rank
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16105,Department,"Languages, various",742475,"URLAUB, PER K",Global Studies and Languages Section,Humanities,Other
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16113,Department,Anthropology,4449,"ATALAY, SONYA",Anthropology Program,Social and Behavioral Sciences,Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16113,Department,Anthropology,395004,"BUYANDELGER, MANDUHAI",Anthropology Program,Social and Behavioral Sciences,Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16113,Department,Anthropology,395005,"HELMREICH, STEFAN",Anthropology Program,Social and Behavioral Sciences,Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16113,Department,Anthropology,395009,"PAXSON, HEATHER ANNE",Anthropology Program,Social and Behavioral Sciences,Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16113,Department,Anthropology,395010,"SILBEY, SUSAN S",Anthropology Program,Social and Behavioral Sciences,Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16113,Department,Anthropology,395011,"WALLEY, CHRISTINE",Anthropology Program,Social and Behavioral Sciences,Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16113,Department,Anthropology,412242,"JONES, GRAHAM M",Anthropology Program,Social and Behavioral Sciences,Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16113,Department,Anthropology,789730,"MORAN-THOMAS, AMY",Anthropology Program,Social and Behavioral Sciences,Associate Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16113,Department,Anthropology,789747,"STOETZER, BETTINA",Anthropology Program,Social and Behavioral Sciences,Associate Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16113,Department,Anthropology,979088,"BELTRAN, HECTOR",Anthropology Program,Social and Behavioral Sciences,Associate Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16114,Department,History,353417,"KARS, MARJOLEINE",History Section,Humanities,Other
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16114,Department,History,382626,"PADILLA, TANALIS",History Section,Humanities,Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16114,Department,History,395012,"BROADHEAD, WILLIAM",History Section,Humanities,Associate Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16114,Department,History,395013,"CAPOZZOLA, CHRISTOPHER",History Section,Humanities,Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16114,Department,History,395017,"KHOURY, PHILIP S",History Section,Humanities,Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16114,Department,History,395019,"MCCANTS, ANNE E. C",History Section,Humanities,Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16114,Department,History,395020,"RAVEL, JEFFREY S",History Section,Humanities,Other
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16114,Department,History,395021,"RITVO, HARRIET",History Section,Humanities,Other
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16114,Department,History,395023,"WILDER, CRAIG S",History Section,Humanities,Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16114,Department,History,395024,"WOOD, ELIZABETH A",History Section,Humanities,Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16114,Department,History,412299,"CHUNG, EMMA TENG",History Section,Humanities,Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16114,Department,History,412304,"GOLDBERG, ERIC J",History Section,Humanities,Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16114,Department,History,413077,"AIYAR, SANA",History Section,Humanities,Associate Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16114,Department,History,488083,"EKMEKCIOGLU, LERNA",History Section,Humanities,Associate Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16114,Department,History,488084,"NAGAHARA, HIROMU",History Section,Humanities,Associate Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16114,Department,History,627141,"CLARK, CATHERINE",History Section,Humanities,Associate Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16114,Department,History,627143,"GHACHEM, MALICK",History Section,Humanities,Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16114,Department,History,789748,"HORAN, CALEY D",History Section,Humanities,Associate Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16114,Department,History,814237,"BLACK, MEGAN A",History Section,Humanities,Associate Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16114,Department,History,1108328,"MUTONGI, KENDA",History Section,Humanities,Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16114,Department,History,1108344,"BROWN, TRISTAN G",History Section,Humanities,Assistant Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16114,Department,History,1977472,"ZWIERLEIN, SUSANNE",History Section,Humanities,Other
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16114,Department,History,2157268,"KEMPF, ELENA",History Section,Humanities,Assistant Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16127,Department,"Humanities/Humanistic Studies, General",404736,"DENECKE, WIEBKE",Literature Section,Humanities,Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16127,Department,"Humanities/Humanistic Studies, General",412266,"PERREAU, BRUNO",Literature Section,Humanities,Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16127,Department,"Humanities/Humanistic Studies, General",412270,"ALEXANDRE, SANDY",Literature Section,Humanities,Associate Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16127,Department,"Humanities/Humanistic Studies, General",412271,"BAHR, ARTHUR",Literature Section,Humanities,Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16127,Department,"Humanities/Humanistic Studies, General",412273,"BRINKEMA, EUGENIE ALEXANDRA",Literature Section,Humanities,Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16127,Department,"Humanities/Humanistic Studies, General",412301,"RESNICK, MARGERY",Literature Section,Humanities,Associate Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16127,Department,"Humanities/Humanistic Studies, General",412307,"FULLER, MARY C",Literature Section,Humanities,Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16127,Department,"Humanities/Humanistic Studies, General",412308,"JACKSON, NOEL B",Literature Section,Humanities,Associate Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16127,Department,"Humanities/Humanistic Studies, General",412309,"RAMAN, SHANKAR",Literature Section,Humanities,Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16127,Department,"Humanities/Humanistic Studies, General",412342,"BUZARD, JAMES",Literature Section,Humanities,Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16127,Department,"Humanities/Humanistic Studies, General",412344,"HENDERSON, DIANA",Literature Section,Humanities,Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16127,Department,"Humanities/Humanistic Studies, General",412348,"TAPSCOTT, STEPHEN JAMES",Literature Section,Humanities,Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16127,Department,"Humanities/Humanistic Studies, General",544496,"FRAMPTON, STEPHANIE",Literature Section,Humanities,Associate Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16127,Department,"Humanities/Humanistic Studies, General",856146,"FINCH, LAURA",Literature Section,Humanities,Assistant Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16127,Department,"Humanities/Humanistic Studies, General",906313,"BENNETT, JOSHUA",Literature Section,Humanities,Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16127,Department,"Humanities/Humanistic Studies, General",1304705,"KELLEY, WYN",Literature Section,Humanities,Other
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16127,Department,"Humanities/Humanistic Studies, General",1362386,"MANGRUM, BENJAMIN",Literature Section,Humanities,Associate Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16127,Department,"Humanities/Humanistic Studies, General",1736215,"RUFFIN, JESSICA LAUREN",Literature Section,Humanities,Assistant Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,Communication and Communication Studies,61415,"KLOPFER, ERIC",Comparative Media Studies/Writing Section,"Family, Consumer and Human Sciences",Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,Communication and Communication Studies,121759,"SCHIAPPA, ANTHONY EDWARD",Comparative Media Studies/Writing Section,"Family, Consumer and Human Sciences",Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,Communication and Communication Studies,145129,"GUBAR, MARAH",Comparative Media Studies/Writing Section,"Family, Consumer and Human Sciences",Associate Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,Communication and Communication Studies,412291,"BALD, VIVEK A",Comparative Media Studies/Writing Section,"Family, Consumer and Human Sciences",Associate Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,Communication and Communication Studies,412300,"CONDRY, IAN",Comparative Media Studies/Writing Section,"Family, Consumer and Human Sciences",Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,Communication and Communication Studies,412320,"HARRELL, DOUGLAS ALAN",Comparative Media Studies/Writing Section,"Family, Consumer and Human Sciences",Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,Communication and Communication Studies,412321,"LEE, HELEN ELAINE",Comparative Media Studies/Writing Section,"Family, Consumer and Human Sciences",Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,Communication and Communication Studies,412322,"MONTFORT, NICK",Comparative Media Studies/Writing Section,"Family, Consumer and Human Sciences",Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,Communication and Communication Studies,412371,"DIAZ, JUNOT",Comparative Media Studies/Writing Section,"Family, Consumer and Human Sciences",Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,Communication and Communication Studies,412373,"LEVENSON, THOMAS",Comparative Media Studies/Writing Section,"Family, Consumer and Human Sciences",Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,Communication and Communication Studies,412374,"MANNING, KENNETH R",Comparative Media Studies/Writing Section,"Family, Consumer and Human Sciences",Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,Communication and Communication Studies,544607,"MNOOKIN, SETH",Comparative Media Studies/Writing Section,"Family, Consumer and Human Sciences",Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,Communication and Communication Studies,544608,"TAYLOR, TINA LYNN",Comparative Media Studies/Writing Section,"Family, Consumer and Human Sciences",Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,Communication and Communication Studies,544611,"LIGHTMAN, ALAN PAIGE",Comparative Media Studies/Writing Section,"Family, Consumer and Human Sciences",Other
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,Communication and Communication Studies,789746,"DUONG, PALOMA",Comparative Media Studies/Writing Section,"Family, Consumer and Human Sciences",Associate Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,Communication and Communication Studies,827636,"ROQUET SHIMIZU, PAUL CHRISTOPHER",Comparative Media Studies/Writing Section,"Family, Consumer and Human Sciences",Associate Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,Communication and Communication Studies,827672,"REICH, BLAIR JUSTIN F",Comparative Media Studies/Writing Section,"Family, Consumer and Human Sciences",Associate Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,Communication and Communication Studies,1769235,"LEE, CRYSTAL",Comparative Media Studies/Writing Section,"Family, Consumer and Human Sciences",Assistant Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,Mass Communications/Media Studies,61415,"KLOPFER, ERIC",Comparative Media Studies/Writing Section,"Family, Consumer and Human Sciences",Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,Mass Communications/Media Studies,121759,"SCHIAPPA, ANTHONY EDWARD",Comparative Media Studies/Writing Section,"Family, Consumer and Human Sciences",Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,Mass Communications/Media Studies,145129,"GUBAR, MARAH",Comparative Media Studies/Writing Section,"Family, Consumer and Human Sciences",Associate Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,Mass Communications/Media Studies,412291,"BALD, VIVEK A",Comparative Media Studies/Writing Section,"Family, Consumer and Human Sciences",Associate Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,Mass Communications/Media Studies,412300,"CONDRY, IAN",Comparative Media Studies/Writing Section,"Family, Consumer and Human Sciences",Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,Mass Communications/Media Studies,412320,"HARRELL, DOUGLAS ALAN",Comparative Media Studies/Writing Section,"Family, Consumer and Human Sciences",Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,Mass Communications/Media Studies,412321,"LEE, HELEN ELAINE",Comparative Media Studies/Writing Section,"Family, Consumer and Human Sciences",Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,Mass Communications/Media Studies,412322,"MONTFORT, NICK",Comparative Media Studies/Writing Section,"Family, Consumer and Human Sciences",Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,Mass Communications/Media Studies,412371,"DIAZ, JUNOT",Comparative Media Studies/Writing Section,"Family, Consumer and Human Sciences",Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,Mass Communications/Media Studies,412373,"LEVENSON, THOMAS",Comparative Media Studies/Writing Section,"Family, Consumer and Human Sciences",Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,Mass Communications/Media Studies,412374,"MANNING, KENNETH R",Comparative Media Studies/Writing Section,"Family, Consumer and Human Sciences",Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,Mass Communications/Media Studies,544607,"MNOOKIN, SETH",Comparative Media Studies/Writing Section,"Family, Consumer and Human Sciences",Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,Mass Communications/Media Studies,544608,"TAYLOR, TINA LYNN",Comparative Media Studies/Writing Section,"Family, Consumer and Human Sciences",Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,Mass Communications/Media Studies,544611,"LIGHTMAN, ALAN PAIGE",Comparative Media Studies/Writing Section,"Family, Consumer and Human Sciences",Other
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,Mass Communications/Media Studies,789746,"DUONG, PALOMA",Comparative Media Studies/Writing Section,"Family, Consumer and Human Sciences",Associate Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,Mass Communications/Media Studies,827636,"ROQUET SHIMIZU, PAUL CHRISTOPHER",Comparative Media Studies/Writing Section,"Family, Consumer and Human Sciences",Associate Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,Mass Communications/Media Studies,827672,"REICH, BLAIR JUSTIN F",Comparative Media Studies/Writing Section,"Family, Consumer and Human Sciences",Associate Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,Mass Communications/Media Studies,1769235,"LEE, CRYSTAL",Comparative Media Studies/Writing Section,"Family, Consumer and Human Sciences",Assistant Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,"Composition, Rhetoric and Writing",61415,"KLOPFER, ERIC",Comparative Media Studies/Writing Section,Humanities,Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,"Composition, Rhetoric and Writing",121759,"SCHIAPPA, ANTHONY EDWARD",Comparative Media Studies/Writing Section,Humanities,Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,"Composition, Rhetoric and Writing",145129,"GUBAR, MARAH",Comparative Media Studies/Writing Section,Humanities,Associate Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,"Composition, Rhetoric and Writing",412291,"BALD, VIVEK A",Comparative Media Studies/Writing Section,Humanities,Associate Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,"Composition, Rhetoric and Writing",412300,"CONDRY, IAN",Comparative Media Studies/Writing Section,Humanities,Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,"Composition, Rhetoric and Writing",412320,"HARRELL, DOUGLAS ALAN",Comparative Media Studies/Writing Section,Humanities,Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,"Composition, Rhetoric and Writing",412321,"LEE, HELEN ELAINE",Comparative Media Studies/Writing Section,Humanities,Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,"Composition, Rhetoric and Writing",412322,"MONTFORT, NICK",Comparative Media Studies/Writing Section,Humanities,Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,"Composition, Rhetoric and Writing",412371,"DIAZ, JUNOT",Comparative Media Studies/Writing Section,Humanities,Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,"Composition, Rhetoric and Writing",412373,"LEVENSON, THOMAS",Comparative Media Studies/Writing Section,Humanities,Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,"Composition, Rhetoric and Writing",412374,"MANNING, KENNETH R",Comparative Media Studies/Writing Section,Humanities,Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,"Composition, Rhetoric and Writing",544607,"MNOOKIN, SETH",Comparative Media Studies/Writing Section,Humanities,Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,"Composition, Rhetoric and Writing",544608,"TAYLOR, TINA LYNN",Comparative Media Studies/Writing Section,Humanities,Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,"Composition, Rhetoric and Writing",544611,"LIGHTMAN, ALAN PAIGE",Comparative Media Studies/Writing Section,Humanities,Other
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,"Composition, Rhetoric and Writing",789746,"DUONG, PALOMA",Comparative Media Studies/Writing Section,Humanities,Associate Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,"Composition, Rhetoric and Writing",827636,"ROQUET SHIMIZU, PAUL CHRISTOPHER",Comparative Media Studies/Writing Section,Humanities,Associate Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,"Composition, Rhetoric and Writing",827672,"REICH, BLAIR JUSTIN F",Comparative Media Studies/Writing Section,Humanities,Associate Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",16128,Department,"Composition, Rhetoric and Writing",1769235,"LEE, CRYSTAL",Comparative Media Studies/Writing Section,Humanities,Assistant Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",33369,Department,"Music, General",412281,"CUTHBERT, MICHAEL S",Music and Theater Arts Section,Visual and Performing Arts,Associate Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",33369,Department,"Music, General",412316,"MAKAN, KEERIL",Music and Theater Arts Section,Visual and Performing Arts,Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",33369,Department,"Music, General",412317,"SCHEIB, JAY R",Music and Theater Arts Section,Visual and Performing Arts,Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",33369,Department,"Music, General",412318,"TANG, PATRICIA J",Music and Theater Arts Section,Visual and Performing Arts,Associate Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",33369,Department,"Music, General",412361,"CHILD, PETER B",Music and Theater Arts Section,Visual and Performing Arts,Other
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",33369,Department,"Music, General",412363,"HARBISON, JOHN H",Music and Theater Arts Section,Visual and Performing Arts,Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",33369,Department,"Music, General",412366,"SONENBERG, JANET",Music and Theater Arts Section,Visual and Performing Arts,Other
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",33369,Department,"Music, General",412367,"THOMPSON, MARCUS A",Music and Theater Arts Section,Visual and Performing Arts,Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",33369,Department,"Music, General",412368,"ZIPORYN, EVAN",Music and Theater Arts Section,Visual and Performing Arts,Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",33369,Department,"Music, General",544612,"POLLOCK, EMILY R",Music and Theater Arts Section,Visual and Performing Arts,Associate Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",33369,Department,"Music, General",630778,"CONCEISON, CLAIRE",Music and Theater Arts Section,Visual and Performing Arts,Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",33369,Department,"Music, General",789761,"TILLEY, LESLIE A",Music and Theater Arts Section,Visual and Performing Arts,Associate Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",33369,Department,"Music, General",1108310,"BROWN, SARA L",Music and Theater Arts Section,Visual and Performing Arts,Associate Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",33369,Department,"Music, General",1108348,"LIN, NATALIE",Music and Theater Arts Section,Visual and Performing Arts,Associate Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",33369,Department,"Music, General",1806576,"HARRIS, ELLEN T",Music and Theater Arts Section,Visual and Performing Arts,Other
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",33369,Department,"Music, General",1811660,"ZENON, MIGUEL",Music and Theater Arts Section,Visual and Performing Arts,Assistant Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",33369,Department,"Music, General",1852281,"HUANG, CHENG ZHI",Music and Theater Arts Section,Visual and Performing Arts,Associate Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",33369,Department,"Music, General",2157279,"HIGGASON, JOSHUA",Music and Theater Arts Section,Visual and Performing Arts,Other
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",33369,Department,"Performing and Visual Arts, various",412281,"CUTHBERT, MICHAEL S",Music and Theater Arts Section,Visual and Performing Arts,Associate Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",33369,Department,"Performing and Visual Arts, various",412316,"MAKAN, KEERIL",Music and Theater Arts Section,Visual and Performing Arts,Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",33369,Department,"Performing and Visual Arts, various",412317,"SCHEIB, JAY R",Music and Theater Arts Section,Visual and Performing Arts,Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",33369,Department,"Performing and Visual Arts, various",412318,"TANG, PATRICIA J",Music and Theater Arts Section,Visual and Performing Arts,Associate Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",33369,Department,"Performing and Visual Arts, various",412361,"CHILD, PETER B",Music and Theater Arts Section,Visual and Performing Arts,Other
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",33369,Department,"Performing and Visual Arts, various",412363,"HARBISON, JOHN H",Music and Theater Arts Section,Visual and Performing Arts,Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",33369,Department,"Performing and Visual Arts, various",412366,"SONENBERG, JANET",Music and Theater Arts Section,Visual and Performing Arts,Other
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",33369,Department,"Performing and Visual Arts, various",412367,"THOMPSON, MARCUS A",Music and Theater Arts Section,Visual and Performing Arts,Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",33369,Department,"Performing and Visual Arts, various",412368,"ZIPORYN, EVAN",Music and Theater Arts Section,Visual and Performing Arts,Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",33369,Department,"Performing and Visual Arts, various",544612,"POLLOCK, EMILY R",Music and Theater Arts Section,Visual and Performing Arts,Associate Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",33369,Department,"Performing and Visual Arts, various",630778,"CONCEISON, CLAIRE",Music and Theater Arts Section,Visual and Performing Arts,Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",33369,Department,"Performing and Visual Arts, various",789761,"TILLEY, LESLIE A",Music and Theater Arts Section,Visual and Performing Arts,Associate Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",33369,Department,"Performing and Visual Arts, various",1108310,"BROWN, SARA L",Music and Theater Arts Section,Visual and Performing Arts,Associate Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",33369,Department,"Performing and Visual Arts, various",1108348,"LIN, NATALIE",Music and Theater Arts Section,Visual and Performing Arts,Associate Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",33369,Department,"Performing and Visual Arts, various",1806576,"HARRIS, ELLEN T",Music and Theater Arts Section,Visual and Performing Arts,Other
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",33369,Department,"Performing and Visual Arts, various",1811660,"ZENON, MIGUEL",Music and Theater Arts Section,Visual and Performing Arts,Assistant Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",33369,Department,"Performing and Visual Arts, various",1852281,"HUANG, CHENG ZHI",Music and Theater Arts Section,Visual and Performing Arts,Associate Professor
123,Massachusetts Institute of Technology,"Humanities, Arts, and Social Sciences, School of",33369,Department,"Performing and Visual Arts, various",2157279,"HIGGASON, JOSHUA",Music and Theater Arts Section,Visual and Performing Arts,Other
123,Massachusetts Institute of Technology,MIT-WHOI,1901,Program,"Engineering, various",208562,"EDSON, JAMES",Ocean Engineering,Engineering,Other
